id: 8e63d5492ea94b40a50b0033a74ee3d8 url: Qci5ka9r54A                         
PCO: 0.0000          AAE: 54.8820                             
                                                              
gt_time              time_dif             word                
137.66               1.07                 i'm                 
137.95               1.03                 with                
138.10               1.09                 you                 
138.39               1.03                 i                   
138.54               1.02                 feel                
138.98               1.05                 like                
139.27               1.10                 i                   
139.57               1.04                 could               
139.72               1.03                 die                 
140.16               1.12                 and                 
140.30               1.07                 that                
140.60               1.03                 would               
140.75               1.02                 be                  
140.89               1.06                 all                 
141.33               1.04                 right               
142.51               1.02                 all                 
142.80               1.05                 right               
144.27               0.49                 and                 
144.57               0.59                 i                   
146.04               -0.60                something           
146.63               -0.56                else                
148.39               -1.47                to                  
148.69               -1.02                get                 
149.27               -0.31                through             
150.16               -1.01                this                
151.92               -1.80                life                
153.10               -2.23                baby                
153.98               -2.30                i                   
154.57               -1.63                want                
155.45               -2.19                something           
156.04               -2.18                else                
157.80               -1.94                not                 
158.10               -1.94                listening           
158.69               -2.06                when                
158.98               -1.63                you                 
159.42               -1.36                say                 
162.80               -4.41                goodbye             
167.51               -8.70                goodbye             
172.14               -12.40               goodbye             
176.92               -16.44               goodbye             
186.92               -25.58               dob                 
187.22               -24.58               dob                 
187.51               -24.54               dob                 
188.10               -24.83               dob                 
188.39               -22.18               do                  
188.54               -19.98               dob                 
188.83               -19.67               doo                 
189.27               -19.23               dob                 
189.57               -17.83               dob                 
189.86               -16.01               dob                 
190.45               -12.79               dob                 
190.75               -12.48               do                  
190.89               -7.63                dob                 
191.19               -3.80                doo                 
191.63               -3.68                dob                 
191.92               0.72                 dob                 
192.22               3.97                 dob                 
192.80               8.68                 dob                 
193.10               14.86                do                  
193.25               15.02                dob                 
193.54               19.44                doo                 
195.60               18.10                the                 
195.75               19.88                sky                 
196.04               19.86                was                 
196.19               19.90                gold                
196.63               19.90                it                  
196.77               19.87                was                 
196.92               19.89                rose                
197.22               19.89                i                   
197.36               19.89                was                 
197.51               19.85                taking              
197.80               19.86                sips                
198.10               19.89                of                  
198.25               19.91                it                  
198.39               19.83                through             
198.54               19.82                my                  
198.69               19.86                nose                
198.98               19.89                and                 
199.13               19.89                i                   
199.27               19.88                wish                
199.42               19.92                i                   
199.57               19.84                could               
199.72               19.83                get                 
199.86               19.82                back                
200.16               19.88                there               
200.45               19.86                some                
200.75               19.85                place               
201.04               19.85                back                
201.33               19.86                there               
201.92               19.81                in                  
202.07               19.85                the                 
202.22               19.82                place               
202.44               19.80                we                  
202.66               19.86                used                
202.95               19.87                to                  
203.39               19.80                staaaart            
205.75               18.82                dob                 
206.04               18.94                dob                 
206.33               18.97                dob                 
206.92               18.71                dob                 
207.22               19.88                do                  
207.36               20.89                dob                 
207.66               22.22                doo                 
208.10               22.18                dob                 
208.39               22.51                dob                 
208.69               22.54                dob                 
209.27               22.23                dob                 
209.57               22.21                do                  
209.72               22.23                dob                 
210.01               22.21                doo                 
210.45               22.79                i                   
211.04               22.28                want                
211.63               22.34                something           
212.80               26.15                else                

                    
                    
                   
id: 56fc136f189b491294fe65b2f1cd740e url: SQaqoNZ_35o                         
PCO: 0.2754          AAE: 0.7976                              
                                                              
gt_time              time_dif             word                
19.81                -0.58                martha              
20.62                -0.52                my                  
21.11                -0.54                dear                
21.76                -0.57                though              
21.93                -0.43                i                   
22.25                -0.52                spend               
22.58                -0.52                my                  
23.07                -0.55                days                
23.39                -0.34                in                  
23.72                -0.53                conversation        
25.68                -0.51                please              
27.31                -0.49                remember            
28.29                -0.47                me                  
29.43                -0.31                martha              
33.01                -0.30                me                  
34.64                -0.35                martha              
38.56                -0.34                hold                
43.78                -1.43                look                
54.05                0.33                 around              
58.94                0.31                 take                
59.26                0.47                 a                   
59.59                0.33                 good                
60.24                0.38                 look                
60.57                0.58                 a                   
61.55                0.32                 you                 
63.18                0.37                 a                   
63.50                0.34                 good                
64.32                0.32                 look                
64.48                0.80                 around              
65.46                0.43                 to                  
65.95                0.38                 see                 
67.25                0.42                 that                
67.58                0.47                 you                 
67.74                0.77                 and                 
68.07                0.54                 me                  
69.70                0.58                 were                
70.19                0.53                 meant               
70.68                0.60                 to                  
71.17                0.39                 be                  
72.31                0.43                 with                
72.47                0.78                 each                
72.80                0.82                 other               
74.75                0.68                 silly               
75.41                0.58                 girl                
98.88                0.81                 hold                
99.37                1.01                 your                
99.70                1.06                 hand                
100.35               1.13                 out                 
101.00               1.10                 you                 
101.33               1.10                 silly               
102.31               1.17                 girl                
104.10               1.07                 see                 
104.43               1.11                 what                
104.75               1.14                 you've              
105.08               1.13                 done                
107.85               1.15                 when                
108.50               1.19                 you                 
109.16               1.19                 find                
109.81               1.28                 yourself            
110.46               1.42                 in                  
110.62               1.33                 the                 
110.79               1.30                 thick               
110.95               1.37                 of                  
111.11               1.32                 it                  
112.09               1.32                 help                
112.42               1.39                 yourself            
113.07               1.43                 to                  
113.23               1.46                 a                   
113.39               1.43                 bit                 
113.56               1.46                 of                  
113.72               1.43                 what                
113.88               1.57                 is                  
114.05               1.48                 all                 
114.37               1.64                 around              
115.03               1.57                 you                 
116.82               1.45                 silly               
117.31               1.47                 girl                
121.55               1.48                 martha              
122.36               1.54                 my                  
122.85               1.54                 dear                
123.50               1.56                 you                 
123.67               1.84                 have                
123.99               1.86                 always              
124.81               1.56                 been                
125.13               1.58                 my                  
125.46               1.77                 inspiration         
127.42               1.71                 please              
129.05               1.73                 be                  
129.37               1.75                 good                
129.70               1.75                 to                  
130.03               1.77                 me                  
131.33               1.79                 martha              
131.98               1.65                 my                  
132.47               1.67                 love                
133.94               1.83                 don't               
134.26               1.85                 forget              
134.92               1.83                 me                  
136.55               1.85                 martha              
137.04               1.87                 my                  
137.53               1.84                 dear                

                    
                    
                   
id: 4df3e21fe7f9431a9e111fb5a81e315e url: zj05Pebbkbc                         
PCO: 0.2708          AAE: 0.3498                              
                                                              
gt_time              time_dif             word                
14.47                -0.42                i'll                
14.70                -0.37                pretend             
16.70                -0.38                my                  
16.99                -0.43                heart's             
17.22                -0.31                not                 
17.44                -0.31                on                  
17.73                -0.32                fire                
18.36                -0.44                if                  
18.53                -0.38                you                 
18.76                -0.33                steal               
20.36                -0.37                my                  
20.54                -0.34                true                
20.88                -0.40                love's              
21.22                -0.30                name                
21.79                -0.39                broke               
22.14                -0.36                down                
24.03                -0.39                this                
24.26                -0.39                city                
24.71                -0.43                of                  
24.94                -0.43                spires              
26.26                -0.40                tape                
27.35                -0.35                over                
27.81                -0.32                his                 
28.26                -0.36                the                 
28.49                -0.35                frame               
29.18                -0.34                we'll               
29.41                -0.34                imagine             
31.24                -0.38                we're               
31.47                -0.40                sleeping            
31.93                -0.37                revolvers           
34.90                -0.36                a                   
35.19                -0.46                strange             
35.59                -0.37                soho                
37.59                -0.33                chamers             
38.34                -0.35                hold                
39.48                -0.36                collars             
40.91                -0.45                gun                 
41.20                -0.31                down                
42.34                -0.41                wherever            
42.92                -0.41                we                  
43.15                -0.38                go                  
43.60                -0.40                we                  
44.46                -0.33                gun                 
44.92                -0.37                down                
45.26                -0.38                werewolves          
45.89                -0.36                whereever           
47.67                -0.40                go                  
50.76                -0.38                midnight            
52.19                -0.37                calls               
52.99                -0.31                the                 
53.16                -0.32                back                
53.51                -0.34                of                  
53.74                -0.36                a                   
53.96                -0.38                mustang             
54.82                -0.47                creased             
55.05                -0.37                white               
55.51                -0.41                pages               
56.37                -0.41                torn                
57.40                -0.31                the                 
57.63                -0.33                spine               
59.06                -0.37                kissed              
60.20                -0.33                with                
60.43                -0.35                a                   
60.66                -0.39                crookes             
62.72                -0.31                you                 
62.95                -0.38                always              
63.41                -0.37                hoped               
63.81                -0.31                one                 
64.10                -0.34                day                 
64.50                -0.32                you'd               
64.84                -0.41                be                  
65.01                -0.37                mine                
65.76                -0.42                threw               
65.98                -0.42                our                 
66.21                -0.42                fathers             
67.70                -0.39                on                  
68.62                -0.34                pyres               
69.30                -0.47                i'm                 
69.53                -0.35                not                 
69.82                -0.31                sure                
71.02                -0.39                we                  
71.59                -0.32                playing             
72.11                -0.34                a                   
72.91                -0.45                busted              
75.14                -0.38                a                   
75.32                -0.37                field               
75.83                -0.30                full                
76.06                -0.42                of                  
76.23                -0.36                liars               
77.43                -0.42                no                  
77.60                -0.38                one                 
77.78                -0.32                notices             
78.29                -0.35                we                  
78.46                -0.34                set                 
78.69                -0.36                five                
81.04                -0.36                no                  
82.01                -0.36                we                  
82.18                -0.37                set                 
82.41                -0.36                five                
82.87                -0.36                boroughs            
91.06                -0.32                young               
93.35                -0.31                bone                
100.27               -0.37                dand                
100.50               -0.32                of                  
100.73               -0.36                gold                
104.16               -0.45                you                 
104.39               -0.36                wrote               
106.28               -0.71                that                
106.51               -0.38                you                 
106.74               -0.38                never               
107.20               -0.33                sent                
107.71               -0.40                i                   
108.00               -0.34                made                
110.06               -0.45                i'll                
110.29               -0.47                always              
110.86               -0.30                deny                
112.29               -0.38                now                 
112.52               -0.36                we'll               
112.75               -0.38                never               
113.21               -0.37                know                
113.38               -0.33                what                
114.58               -0.35                meant               
115.27               -0.34                watch               
115.78               -0.37                ticking             
117.10               -0.32                like                
117.39               -0.33                a                   
117.56               -0.33                heartbeat           
118.36               -0.37                gone                
118.93               -0.32                berserk             
120.76               -0.34                chances             
121.28               -0.34                wind                
121.74               -0.33                the                 
121.97               -0.33                key                 
122.42               -0.39                roosters            
122.94               -0.31                are                 
124.71               -0.36                but                 
125.00               -0.42                chucking            
125.63               -0.33                clockwork           
127.00               -0.40                our                 
127.23               -0.35                fears               
127.69               -0.32                only                
128.21               -0.39                what                
128.43               -0.37                we                  
128.66               -0.39                tell                
128.89               -0.31                them                
129.12               -0.33                to                  
129.35               -0.35                be                  
130.67               -0.35                our                 
130.90               -0.32                fears               
131.87               -0.37                what                
132.10               -0.36                we                  
132.27               -0.33                tell                
133.01               -0.33                them                
138.68               -0.37                the                 
138.91               -0.39                last                
139.71               -0.36                matches             
142.34               -0.35                the                 
142.57               -0.37                rest                
143.15               -0.36                each                
146.58               -0.36                when                
146.81               -0.35                i                   
147.21               -0.36                ached               
147.95               -0.38                breath              
149.04               -0.31                thick               
149.33               -0.34                of                  
149.56               -0.36                smoke               
149.79               -0.31                we'll               
150.07               -0.39                finally             
150.76               -0.36                smother             
151.90               -0.60                ohoho               
153.96               -2.17                ahaha               
155.74               -0.32                ahaha               
159.46               -0.35                young               
159.92               -0.32                blood               
161.29               -0.30                young               
161.86               -0.41                bone                
163.18               -0.38                old                 
163.75               -0.49                ghosts              
165.53               -0.38                home                
166.84               -0.37                young               
167.36               -0.40                blood               
168.68               -0.30                young               
169.19               -0.38                bone                
170.45               -0.31                old                 
170.96               -0.34                ghosts              
172.40               -0.42                go                  
172.85               -0.37                home                
174.74               -0.40                blood               
176.00               -0.32                young               
176.57               -0.42                bone                
177.83               -0.31                old                 
178.41               -0.40                ghosts              
179.67               -0.33                go                  
180.18               -0.34                home                
181.55               -0.39                young               
182.07               -0.42                blood               
183.33               -0.33                young               
183.84               -0.40                bone                
185.22               -0.38                old                 
185.68               -0.38                ghosts              
187.51               -0.35                home                
189.34               -0.42                blood               
190.66               -0.32                young               
191.17               -0.37                bone                
193.00               1.03                 ghosts              
196.67               -0.36                blood               
198.10               -1.03                young               
198.56               -1.16                bone                
199.81               -0.35                ahaha               
201.82               -0.50                ahaha               

                    
                    
                   
id: 79129dc1519c4138a7c34716f5379c78 url: SMJhQ1cPM_A                         
PCO: 0.0000          AAE: 124.2291                            
                                                              
gt_time              time_dif             word                
21.33                -21.31               who                 
21.66                -20.96               let                 
21.98                -20.98               the                 
22.14                -21.03               cat                 
22.72                -20.97               out                 
23.04                -20.95               of                  
23.33                -20.80               the                 
23.49                -20.77               bag                 
26.63                -23.61               who                 
26.88                -23.42               told                
27.24                -23.62               the                 
27.41                -23.69               world               
27.94                -23.90               that                
28.14                -23.96               i                   
28.59                -24.25               was                 
28.83                -24.38               older               
32.38                -27.58               who                 
32.63                -27.68               laughed             
33.16                -27.70               at                  
33.32                -27.49               all                 
33.64                -27.66               i                   
33.93                -27.57               had                 
37.64                -31.09               who                 
37.89                -31.25               said                
38.29                -31.56               the                 
38.50                -31.67               race                
39.03                -32.11               was                 
39.23                -32.22               over                
42.21                -35.11               i                   
42.41                -35.26               am                  
42.90                -35.66               a                   
43.11                -35.58               small               
43.60                -35.91               and                 
43.80                -35.95               gentle              
44.74                -36.71               man                 
46.57                -38.01               who                 
47.47                -38.65               carries             
48.12                -38.63               the                 
48.29                -38.67               world               
48.82                -39.02               upon                
49.30                -38.90               his                 
49.55                -39.06               shoulders           
52.93                -42.07               kindly              
53.63                -42.58               lend                
53.99                -42.76               a                   
54.24                -42.96               helping             
55.22                -43.63               hand                
59.74                -48.02               come                
60.03                -48.03               over                
61.91                -49.79               and                 
62.15                -49.85               hold                
62.48                -50.01               onto                
63.29                -50.57               me                  
64.68                -51.54               hold                
64.96                -51.71               onto                
65.94                -52.36               me                  
67.13                -53.48               and                 
67.33                -53.59               hold                
67.62                -53.66               onto                
68.59                -54.32               me                  
70.06                -55.46               hold                
70.35                -54.96               on                  
72.39                -56.74               and                 
72.59                -56.74               my                  
73.49                -57.52               behavior's          
74.59                -57.85               hard                
74.91                -57.69               to                  
75.24                -57.60               understand          
77.77                -59.29               when                
78.01                -59.09               i'm                 
78.99                -60.00               like                
79.40                -60.32               a                   
79.52                -60.19               phone               
80.01                -60.47               with                
80.30                -60.57               no                  
80.67                -60.42               connection          
84.09                -63.20               but                 
84.34                -63.16               i'm                 
84.50                -63.16               still               
84.87                -63.42               doing               
85.48                -63.89               all                 
85.80                -64.03               i                   
86.46                -64.45               can                 
89.07                -66.97               to                  
89.39                -67.11               try                 
89.88                -67.32               and                 
90.21                -67.46               get                 
90.53                -67.46               me                  
90.78                -67.36               some                
91.10                -67.59               redemtion           
94.12                -70.12               and                 
94.37                -70.27               i'm                 
94.65                -70.49               knee                
95.22                -70.99               deep                
95.75                -71.38               in                  
96.00                -71.55               sinking             
97.26                -72.45               sand                
99.95                -74.81               crying              
100.44               -74.79               out                 
100.85               -74.99               for                 
101.01               -74.71               your                
101.59               -74.89               attention           
105.09               -77.84               kindly              
105.83               -78.18               lend                
106.19               -78.31               a                   
106.44               -78.51               helping             
107.42               -79.26               hand                
110.64               -82.11               for                 
110.88               -82.24               once                
111.37               -82.10               defy                
112.03               -82.20               convention          
114.11               -83.95               and                 
114.31               -84.04               hold                
114.59               -84.18               onto                
115.45               -84.21               me                  
116.88               -85.35               hold                
117.16               -85.52               onto                
118.06               -86.19               me                  
119.45               -87.32               hold                
119.77               -87.09               onto                
120.67               -86.76               me                  
122.10               -88.11               hold                
122.55               -88.19               on                  
124.55               -89.86               and                 
124.71               -89.86               hold                
124.99               -89.99               onto                
125.85               -90.08               me                  
127.24               -91.39               hold                
127.56               -91.44               onto                
128.50               -92.26               me                  
129.89               -93.53               hold                
130.17               -93.36               onto                
131.11               -94.04               me                  
132.62               -95.18               hold                
132.99               -95.36               on                  
199.50               -161.71              our                 
199.66               -161.59              task                
200.11               -161.76              is                  
200.28               -161.86              to                  
200.40               -161.86              transform           
201.13               -161.92              ourselves           
202.11               -162.30              into                
202.31               -162.32              awakened            
202.97               -162.27              multidimensional    
204.07               -162.61              beings              
205.33               -163.36              thus                
205.58               -163.28              fulfilling          
206.03               -163.36              our                 
206.27               -163.46              dream               
206.60               -163.63              before              
207.00               -163.13              th                  
207.25               -163.10              and                 
207.53               -163.24              th                  
207.90               -163.26              dimensions          
209.21               -163.68              to                  
209.37               -163.75              the                 
209.53               -163.75              third               
210.92               -165.00              it                  
211.04               -165.05              is                  
211.16               -165.11              the                 
211.33               -165.20              inner               
211.69               -165.47              meaning             
212.22               -165.87              between             
212.55               -165.52              earth               
212.92               -165.79              ascending           
214.22               -166.82              and                 
214.43               -166.88              heaven              
214.71               -166.87              descending          
216.42               -168.33              this                
216.75               -168.56              sacred              
217.08               -167.77              magic               
217.81               -168.32              has                 
218.01               -168.29              already             
218.46               -167.72              been                
218.67               -167.43              achieved            
219.16               -167.55              by                  
219.36               -167.64              many                
219.73               -167.89              of                  
219.93               -167.98              us                  
220.95               -168.81              the                 
221.11               -168.65              nameless            
221.73               -168.98              others              
222.17               -169.08              are                 
222.34               -168.95              awaking             
223.03               -169.38              daily               
224.13               -170.14              as                  
224.30               -170.23              the                 
224.50               -170.13              cause               
225.03               -170.38              steadfastly         
226.05               -170.82              intensifies         
228.13               -172.60              we                  
228.37               -172.71              are                 
228.50               -172.76              the                 
228.66               -172.76              claiming            
229.03               -172.96              of                  
229.23               -173.10              divine              
229.84               -173.08              birthright          
230.45               -172.42              and                 
230.66               -172.39              heritage            
232.00               -173.02              remembering         
232.70               -173.08              that                
232.90               -172.94              we                  
233.06               -172.96              are                 
233.23               -172.94              angels              
233.92               -173.24              incarnate           
235.31               -173.32              vast                
235.84               -173.46              starred             
236.57               -173.20              beings              
236.98               -173.21              of                  
237.18               -173.34              light               
238.12               -174.19              we're               
238.41               -174.36              no                  
238.61               -174.45              longer              
238.98               -174.67              limited             
239.71               -175.20              and                 
239.95               -175.21              bound               
240.36               -175.39              by                  
240.49               -175.09              the                 
240.69               -175.20              illusions           
241.30               -175.58              of                  
241.50               -175.72              time                
242.48               -176.58              space               
243.50               -176.28              and                 
243.83               -176.51              matter              
245.26               -177.82              we                  
245.50               -177.88              are                 
245.66               -177.65              ready               
246.03               -177.90              to                  
246.19               -177.99              join                
246.52               -178.20              as                  
246.72               -178.34              unimensions         
247.54               -177.85              of                  
247.70               -177.95              the                 
247.83               -177.79              one                 
249.05               -178.71              the                 
249.21               -178.57              new                 
249.50               -178.65              doorways            
250.19               -178.58              cannot              
250.48               -178.30              be                  
250.68               -178.42              opend               
251.13               -178.61              or                  
251.29               -178.68              passed              
251.86               -178.23              by                  
252.15               -178.40              any                 
252.47               -178.63              of                  
252.68               -178.77              us                  
253.17               -179.19              still               
253.66               -179.56              operating           
254.88               -180.36              as                  
255.21               -180.53              individual          
255.94               -180.47              units               
256.35               -180.53              of                  
256.59               -180.64              consciousness       
258.35               -182.14              they                
258.51               -181.93              are                 
258.67               -181.93              brought             
258.88               -181.88              into                
259.12               -181.29              manyfestation       
260.26               -181.82              from                
260.47               -181.75              our                 
260.63               -181.84              unified             
261.36               -182.25              presence            
262.59               -183.13              through             
262.83               -183.26              our                 
263.00               -183.35              focused             
263.53               -183.30              intent              
264.87               -184.44              through             
265.04               -184.51              our                 
265.24               -184.57              total               
265.73               -184.92              commitment          
266.30               -185.00              to                  
266.46               -185.03              serving             
267.03               -185.23              a                   
267.16               -184.91              higher              
267.44               -185.08              purpose             
