id: 1554beb0375b48a98ee87208e0be5103 url: bIGv23PvfMo                         
PCO: 0.9640          AAE: 0.1808                              
                                                              
gt_time              time_dif             word                
164.07               0.27                 out                 
165.75               0.08                 these               
166.36               0.09                 are                 
166.52               0.24                 the                 
166.82               0.24                 things              
167.59               0.10                 i                   
167.89               0.07                 can                 
168.20               0.09                 do                  
168.66               0.28                 with                
169.12               0.10                 out                 
169.88               0.22                 come                
170.34               0.06                 on                  
172.64               0.22                 i'm                 
172.94               0.20                 talking             
173.56               0.24                 to                  
173.86               0.25                 you                 
174.93               0.06                 come                
175.24               0.08                 on                  
180.29               0.23                 shout               
181.52               0.24                 shout               
182.74               0.20                 let                 
183.20               0.09                 it                  
183.51               0.08                 all                 
183.81               0.10                 out                 
185.34               0.08                 these               
185.95               0.10                 are                 
186.26               0.09                 the                 
186.41               0.24                 things              
187.18               0.10                 i                   
187.33               0.23                 can                 
187.64               0.22                 do                  
188.25               0.24                 with                
188.56               0.26                 out                 
189.63               0.07                 come                
189.93               0.09                 on                  
192.23               0.23                 i'm                 
192.54               0.23                 talking             
193.15               0.22                 to                  
193.45               0.26                 you                 
194.37               0.22                 come                
194.83               2.85                 on                  
234.17               0.25                 shout               
235.39               0.23                 shout               
236.62               0.21                 let                 
237.08               0.08                 it                  
237.38               0.10                 all                 
237.69               0.12                 out                 
239.07               0.25                 these               
239.83               0.11                 are                 
240.14               0.11                 the                 
240.44               0.10                 things              
241.06               0.12                 i                   
241.36               0.06                 can                 
241.67               0.08                 do                  
242.28               0.08                 with                
242.59               0.28                 out                 
243.51               0.08                 come                
243.81               0.08                 on                  
246.26               0.09                 i'm                 
246.57               0.06                 talking             
247.03               0.23                 to                  
247.33               0.27                 you                 
248.40               0.06                 come                
248.71               0.08                 on                  
257.28               -5.45                and                 
257.43               -4.17                when                
257.43               -0.13                taken               
257.89               0.09                 you've              
258.05               0.21                 taken               
258.66               -0.05                you've              
258.81               0.05                 down                
259.27               0.22                 your                
259.73               0.04                 guard               
262.94               -0.09                if                  
263.56               0.11                 i                   
264.02               0.03                 could               
264.47               0.22                 change              
267.08               0.03                 i'd                 
267.38               0.03                 really              
267.84               0.17                 love                
268.30               0.06                 to                  
268.61               0.06                 break               
269.07               0.15                 your                
269.53               0.04                 heart               
271.97               0.03                 i'd                 
272.28               0.05                 really              
272.89               9.84                 love                
273.20               13.23                to                  
273.35               19.83                shout               
274.58               19.79                shout               
275.80               19.75                let                 
276.41               19.51                it                  
276.57               19.66                all                 
276.87               19.68                out                 
278.40               19.63                these               
279.02               19.67                are                 
279.32               19.66                the                 
279.63               19.64                things              
280.24               19.65                i                   
280.55               19.62                can                 
280.85               19.64                do                  
281.46               19.63                with                
281.77               19.68                out                 
282.69               19.62                come                
282.99               19.66                on                  
285.44               19.63                i'm                 
285.75               19.60                talking             
286.36               19.64                to                  
286.67               19.63                you                 
287.59               19.64                come                
287.89               19.64                on                  
292.94               58.98                shout               
294.17               58.99                shout               
295.39               58.95                let                 
295.85               58.86                it                  
296.16               58.85                all                 
296.46               58.85                out                 
297.84               58.03                these               
298.61               58.87                are                 
298.91               58.82                the                 
299.22               58.81                things              
299.83               58.83                i                   
300.14               58.80                can                 
300.44               58.82                do                  
301.06               58.83                with                
301.36               60.36                out                 
302.28               60.09                come                
302.59               60.60                on                  
305.04               58.85                i'm                 
305.34               58.82                talking             
305.95               58.83                to                  
306.26               58.85                you                 
307.18               58.82                come                
307.48               58.84                on                  
351.72               19.80                shout               
352.94               19.78                shout               
354.17               19.74                let                 
354.63               19.63                it                  
354.93               19.63                all                 
355.24               19.67                out                 
356.77               19.65                these               
357.38               19.69                are                 
357.69               19.66                the                 
357.99               19.61                things              
358.61               19.67                i                   
358.91               19.60                can                 
359.22               19.62                do                  
359.83               19.63                with                
360.14               19.93                out                 
361.06               19.64                come                
361.36               20.26                on                  
363.81               19.64                i'm                 
364.12               19.62                talking             
364.73               19.63                to                  
365.04               19.65                you                 
365.95               19.64                come                
366.26               19.63                on                  

                    
                    
                   
id: f9e422a80f4d4997a80412b781a6677d url: 7SIoBTwSBA0                         
PCO: 0.1429          AAE: 1.7581                              
                                                              
gt_time              time_dif             word                
5.18                 -0.91                this                
5.38                 -0.85                ain't               
5.58                 -0.75                a                   
5.79                 -0.82                song                
6.49                 -0.88                for                 
6.70                 -0.80                the                 
7.00                 -0.92                broken              
7.81                 -0.82                hearted             
11.96                -0.61                no                  
12.16                -0.56                silent              
12.77                -0.49                prayer              
13.48                -0.53                for                 
13.68                -0.47                the                 
13.89                -0.47                faith               
14.39                -0.49                departed            
18.95                -0.19                and                 
19.15                -0.23                i                   
19.35                -0.20                ain't               
19.56                -0.17                gonna               
19.96                -0.13                be                  
20.47                -0.18                just                
20.67                -0.10                a                   
20.87                -0.14                face                
21.07                0.03                 in                  
21.28                -0.08                the                 
21.48                -0.07                crowd               
21.99                -0.07                you're              
22.19                -0.06                gonna               
22.59                -0.03                hear                
23.00                0.03                 my                  
23.50                -0.01                voice               
23.91                0.07                 when                
24.11                0.10                 i                   
24.31                0.06                 shout               
24.31                0.15                 shout               
24.57                0.11                 it                  
24.62                0.13                 it                  
24.77                0.14                 out                 
24.82                0.16                 out                 
25.02                0.21                 loud                
25.17                0.15                 loud                
27.05                0.14                 it's                
27.45                0.15                 my                  
27.86                0.21                 life                
29.17                0.29                 it's                
29.38                0.34                 now                 
29.78                0.40                 or                  
30.24                0.36                 never               
32.21                0.43                 i                   
32.41                0.46                 ain't               
32.62                0.49                 gonna               
33.02                0.52                 live                
33.53                0.48                 forever             
35.81                0.50                 i                   
35.96                0.61                 just                
36.16                0.61                 wanna               
36.57                0.63                 live                
36.97                0.73                 while               
37.27                1.33                 i'm                 
37.88                0.91                 alive               
40.11                0.80                 it's                
40.92                0.89                 my                  
41.68                1.01                 life                
44.46                1.02                 these               
44.67                1.12                 are                 
44.87                1.05                 my                  
45.07                1.10                 confessions         
45.98                1.22                 and                 
46.18                1.13                 just                
46.39                1.18                 when                
46.59                1.19                 i                   
46.79                1.19                 thought             
47.09                1.17                 i                   
47.20                1.25                 said                
47.50                1.21                 all                 
47.70                1.26                 i                   
47.90                1.26                 could               
48.11                1.27                 say                 
48.41                1.20                 my                  
48.56                1.28                 chick               
48.82                1.26                 on                  
49.02                1.31                 the                 
49.12                1.37                 side                
49.63                1.35                 said                
49.83                1.41                 she                 
50.03                1.41                 got                 
50.54                1.39                 one                 
50.74                1.40                 on                  
50.94                1.41                 the                 
51.14                1.41                 way                 
51.45                1.37                 these               
51.65                1.40                 are                 
51.85                1.38                 my                  
52.06                1.45                 confessions         
53.17                1.46                 if                  
53.37                1.48                 i'm                 
53.57                1.51                 gonna               
53.98                1.57                 tell                
54.18                1.60                 it                  
54.49                1.53                 then                
54.69                1.56                 i'm                 
54.89                1.59                 gonna               
55.35                1.58                 tell                
55.55                1.61                 it                  
55.80                1.59                 all                 
56.46                1.72                 a                   
56.66                1.65                 damn                
57.07                1.69                 near                
57.47                1.73                 crowd               
57.98                1.71                 when                
58.18                1.74                 i                   
58.38                1.74                 got                 
58.59                1.77                 that                
58.79                1.80                 phone               
59.19                1.86                 call                
60.16                1.78                 i'm                 
60.56                1.84                 so                  
60.97                1.90                 thrown              
61.88                1.92                 i                   
62.28                1.95                 don't               
62.79                1.89                 know                
62.84                1.91                 know                
63.19                1.97                 what                
63.40                2.00                 to                  
63.60                1.98                 do                  
63.60                2.05                 do                  
64.05                2.02                 but                 
64.26                2.07                 to                  
64.46                2.10                 give                
64.66                2.11                 you                 
64.91                2.06                 part                
65.32                2.12                 two                 
65.57                2.15                 of                  
65.78                2.13                 my                  
66.23                2.11                 better              
66.59                2.20                 stand               
67.09                2.18                 tall                
67.55                2.21                 when                
67.75                2.24                 they're             
67.95                2.25                 calling             
68.46                2.25                 you                 
68.66                2.47                 out                 
69.27                2.33                 don't               
69.72                2.31                 bend                
70.13                2.37                 don't               
70.58                2.38                 break               
71.09                2.32                 baby                
71.50                2.37                 don't               
71.90                2.43                 back                
72.31                2.49                 down                
74.03                2.58                 these               
74.23                2.61                 are                 
74.43                2.62                 my                  
74.63                2.67                 confessions         
76.36                2.55                 it's                
76.56                2.61                 now                 
76.96                2.66                 or                  
77.42                2.65                 never               
79.39                2.76                 i                   
79.60                2.72                 ain't               
79.80                2.78                 gonna               
80.20                2.79                 live                
80.71                2.75                 forever             
81.06                2.88                 these               
81.27                2.93                 are                 
81.47                2.92                 my                  
81.67                2.97                 confessions         
82.99                2.75                 i                   
83.14                2.87                 just                
83.34                2.88                 wanna               
83.75                2.91                 live                
84.15                3.00                 while               
84.46                2.97                 i'm                 
85.06                3.18                 alive               
88.10                3.16                 it's                
88.40                3.30                 my                  
88.81                3.33                 life                
89.77                3.32                 just                
89.97                3.37                 when                
90.18                3.40                 i                   
90.38                3.39                 thought             
90.68                3.39                 i                   
90.78                3.45                 said                
91.09                3.40                 all                 
91.29                3.43                 i                   
91.49                3.43                 could               
91.70                3.46                 say                 
92.00                3.42                 my                  
92.15                3.47                 chick               
92.40                3.45                 on                  
92.61                3.48                 the                 
92.71                3.59                 side                
93.21                3.55                 said                
93.42                3.58                 she                 
93.62                3.58                 got                 
94.13                3.54                 one                 
94.33                3.62                 on                  
94.53                3.62                 the                 
94.73                3.61                 way                 
96.76                3.65                 i                   
96.91                3.75                 just                
97.11                3.76                 wanna               
97.52                3.79                 live                
98.07                3.75                 while               
98.38                3.70                 i'm                 
98.98                3.93                 alive               
101.21               3.79                 it's                
102.02               3.88                 my                  
102.78               3.31                 lifei               
102.78               4.05                 life                

                    
                    
                   
id: b400c677fdad4639b1278487c4b4354f url: oyQuVpzUTzg                         
PCO: 0.9333          AAE: 0.1071                              
                                                              
gt_time              time_dif             word                
6.60                 -4.44                it's                
6.80                 -2.92                obvious             
7.79                 0.11                 that                
8.18                 0.11                 my                  
8.38                 0.09                 heart               
8.78                 0.07                 beats               
9.17                 0.12                 for                 
9.56                 0.16                 you                 
12.72                0.02                 go                  
18.25                0.05                 let's               
18.64                0.02                 go                  
19.04                0.02                 go                  
25.95                0.03                 i                   
26.14                0.02                 need                
26.34                0.08                 you                 
26.54                0.07                 here                
26.93                0.05                 but                 
27.13                0.03                 you're              
27.33                0.05                 always              
27.72                0.07                 so                  
28.12                0.02                 far                 
28.51                0.21                 away                
32.26                0.03                 i                   
32.46                0.05                 call                
32.66                0.08                 you                 
32.85                0.30                 up                  
33.25                0.05                 but                 
33.45                0.08                 you                 
33.64                0.05                 know                
33.84                0.06                 it's                
34.04                0.05                 just                
34.43                0.02                 never               
34.83                -0.12                the                 
35.03                0.03                 same                
38.58                0.10                 cause               
38.78                0.07                 being               
39.17                0.04                 closer              
39.76                -0.18                to                  
39.96                0.07                 you                 
40.35                0.16                 is                  
40.55                0.03                 my                  
40.75                0.04                 sweetest            
41.14                0.18                 escape              
42.72                0.04                 it's                
42.92                0.08                 all                 
43.31                0.06                 i                   
43.71                0.03                 needed              
44.89                0.03                 i                   
45.09                0.02                 need                
45.29                0.08                 you                 
45.49                0.04                 here                
45.88                0.02                 but                 
46.08                0.03                 you're              
46.28                0.02                 always              
46.67                0.02                 so                  
47.06                0.02                 far                 
47.46                0.21                 away                
50.22                0.04                 this                
50.42                0.19                 is                  
50.62                0.07                 our                 
51.01                -0.00                night               
51.60                -0.13                the                 
51.80                0.04                 look                
52.00                0.17                 in                  
52.20                0.07                 your                
52.59                0.04                 eyes                
53.18                -0.15                says                
53.38                0.04                 we                  
53.58                0.03                 can                 
53.78                0.04                 go                  
54.17                0.04                 all                 
54.56                0.04                 the                 
54.76                0.03                 way                 
56.34                -0.02                i'm                 
56.54                0.04                 losing              
56.93                0.02                 my                  
57.33                0.02                 mind                
58.12                0.02                 broken              
58.51                0.23                 inside              
59.50                0.01                 i                   
59.70                -0.00                want                
59.89                0.05                 you                 
60.09                0.18                 to                  
60.49                0.04                 take                
60.88                0.02                 my                  
61.08                0.08                 breath              
61.47                0.40                 away                
63.45                -0.39                it's                
63.64                0.07                 obvious             
64.63                0.05                 that                
65.03                0.03                 my                  
65.22                0.04                 heart               
65.62                0.04                 beats               
66.01                0.04                 for                 
66.41                0.04                 you                 
66.41                0.11                 you                 
67.20                0.07                 beats               
67.59                0.02                 for                 
67.99                -0.05                you                 
68.78                -0.19                beats               
69.17                -0.24                just                
69.17                0.02                 for                 
69.56                0.02                 let                 
69.56                0.23                 you                 
69.96                0.02                 go                  
71.14                -0.72                tonight             
72.53                0.03                 we're               
72.72                0.02                 so                  
73.12                -0.31                close               
74.30                0.02                 tonight             
76.47                -1.02                i                   
76.67                -0.98                need                
76.87                0.10                 you                 
77.06                0.09                 here                
77.46                0.04                 but                 
77.66                0.03                 you're              
77.85                0.04                 out                 
78.25                0.04                 there               
78.64                0.02                 on                  
79.04                0.06                 your                
79.24                0.03                 own                 
81.21                0.08                 do                  
81.41                0.04                 you                 
81.60                0.03                 still               
81.80                0.06                 look                
82.20                -0.01                like                
82.39                0.05                 the                 
82.59                0.02                 pictures            
82.99                0.06                 in                  
83.18                -0.02                my                  
83.38                0.04                 telephone           
86.14                0.04                 hiding              
86.54                0.06                 out                 
86.93                0.18                 in                  
87.13                0.05                 your                
87.33                0.06                 room                
87.72                -0.05                we                  
87.92                0.05                 can                 
88.12                0.04                 be                  
88.51                0.20                 alone               
90.29                0.03                 laughing            
91.08                0.03                 out                 
91.47                0.03                 loud                
92.26                0.07                 you                 
92.46                -0.01                need                
92.66                0.03                 me                  
92.85                0.04                 here                
93.25                0.04                 but                 
93.45                0.05                 i'm                 
93.64                0.04                 always              
94.04                0.04                 so                  
94.43                0.02                 far                 
94.83                0.20                 away                
97.59                0.06                 this                
97.79                0.21                 is                  
97.99                0.09                 our                 
98.38                0.02                 night               
98.97                -0.14                the                 
99.17                0.04                 look                
99.37                0.17                 in                  
99.56                0.04                 your                
99.96                0.04                 eyes                
100.55               0.05                 says                
100.75               0.06                 we                  
100.95               0.05                 can                 
101.14               0.06                 go                  
101.54               0.04                 all                 
101.93               0.06                 the                 
102.13               0.03                 way                 
103.71               0.14                 i'm                 
103.91               0.02                 losing              
104.30               0.02                 my                  
104.70               0.02                 mind                
105.49               0.02                 broken              
105.88               0.04                 inside              
107.06               0.01                 want                
107.26               0.05                 you                 
107.46               0.18                 to                  
107.85               0.01                 take                
108.25               0.01                 my                  
108.45               0.05                 breath              
108.84               0.40                 away                
110.81               0.03                 it's                
111.01               0.06                 obvious             
112.00               0.05                 that                
112.39               0.00                 my                  
112.59               0.04                 heart               
112.99               0.04                 beats               
113.38               0.04                 for                 
113.78               0.04                 you                 
113.78               0.11                 you                 
114.56               0.06                 beats               
114.96               0.01                 for                 
115.35               0.08                 you                 
116.14               0.04                 beats               
116.54               -0.01                for                 
116.93               0.01                 you                 
117.13               0.03                 it's                
117.33               0.06                 obvious             
118.31               0.05                 that                
118.71               0.00                 my                  
118.91               0.01                 heart               
119.30               0.04                 beats               
119.70               0.01                 for                 
120.29               -0.11                you                 
122.85               0.04                 just                
123.25               0.04                 let                 
123.64               0.06                 go                  
124.83               0.01                 tonight             
126.21               -0.35                we're               
126.41               0.01                 so                  
126.80               -0.31                close               
127.99               0.01                 tonight             
129.17               0.06                 just                
129.56               0.04                 let                 
129.96               0.04                 go                  
131.14               0.04                 tonight             
132.53               0.02                 we're               
132.72               0.04                 so                  
133.12               -0.03                close               
134.30               0.01                 tonight             
137.06               0.01                 this                
137.26               0.16                 is                  
137.46               0.06                 our                 
137.85               0.04                 night               
138.64               0.01                 look                
138.84               0.14                 in                  
139.04               0.01                 my                  
139.43               0.01                 eyes                
140.22               0.03                 we                  
140.42               0.05                 can                 
140.62               0.06                 go                  
141.01               0.03                 all                 
141.41               0.06                 the                 
141.60               0.05                 way                 
143.18               -0.14                i'm                 
143.38               -0.01                losing              
143.78               0.03                 my                  
144.17               0.01                 mind                
144.96               0.03                 broken              
145.35               0.17                 inside              
147.33               0.03                 take                
147.72               0.01                 my                  
147.92               0.05                 breath              
148.31               0.39                 away                
149.70               0.03                 this                
149.89               0.18                 is                  
150.09               0.06                 our                 
150.49               0.01                 night               
151.08               0.02                 the                 
151.28               0.01                 look                
151.47               0.16                 in                  
151.67               0.03                 your                
152.06               0.01                 eyes                
152.66               0.05                 says                
152.85               0.06                 we                  
153.05               0.05                 can                 
153.25               0.06                 go                  
153.64               0.03                 all                 
154.04               0.06                 the                 
154.24               0.02                 way                 
155.81               0.05                 i'm                 
156.01               0.08                 losing              
156.41               0.03                 my                  
156.80               0.01                 mind                
157.59               0.01                 broken              
157.99               0.22                 inside              
158.97               -0.14                i                   
159.17               -0.29                want                
159.37               0.07                 you                 
159.56               0.22                 to                  
159.96               0.03                 take                
160.35               0.03                 my                  
160.55               0.07                 breath              
160.95               0.42                 away                
162.92               -0.37                it's                
163.12               0.06                 obvious             
164.10               0.04                 that                
164.50               -0.00                my                  
164.70               0.01                 heart               
165.09               0.03                 beats               
165.49               0.03                 for                 
165.88               0.03                 you                 
165.88               0.45                 you                 
166.67               0.03                 beats               
167.06               0.01                 for                 
167.46               -0.01                you                 
168.25               0.01                 beats               
168.64               -0.01                for                 
169.04               -0.04                you                 
169.24               0.04                 it's                
169.43               0.08                 obvious             
170.42               0.04                 that                
170.81               0.02                 my                  
171.01               0.03                 heart               
171.41               0.03                 beats               
171.80               0.06                 for                 
172.39               0.02                 you                 
172.39               0.09                 you                 
172.99               0.03                 beats               
173.38               0.01                 for                 
173.78               0.05                 you                 
174.56               -0.20                beats               
174.96               -0.04                for                 
175.35               0.01                 you                 
175.55               0.02                 it's                
175.75               0.05                 obvious             
175.75               1.01                 go                  
176.74               0.09                 that                
176.93               0.05                 tonight             
177.13               0.02                 my                  
177.33               0.03                 heart               
177.72               0.03                 beats               
178.12               0.03                 for                 
178.31               -0.03                we're               
178.51               -0.13                so                  
178.51               0.03                 you                 
178.91               0.73                 close               
180.09               -0.02                tonight             
181.67               -0.74                let                 
181.67               0.03                 so                  
182.06               0.03                 obvious             
182.06               1.01                 go                  
183.05               0.09                 that                
183.25               0.05                 tonight             
183.45               0.02                 my                  
183.64               0.03                 heart               
184.04               0.01                 beats               
184.43               0.03                 for                 
184.63               -0.05                we're               
184.83               0.40                 so                  
184.83               0.87                 you                 
185.22               0.82                 close               
186.41               -0.02                tonight             
187.59               0.01                 this                
187.79               0.16                 is                  
187.99               0.05                 our                 
