id: 20d0a6f4e991402598438d6721dc0040 url: 4I7qScX9X1Y                                   
PCO: 0.7203          AAE: 0.2731                                        
                                                                        
gt_time              time_dif             word                          
169.45               -39.46               you're                        
169.83               -39.49               gettin                        
171.53               -40.83               gettin                        
171.91               -40.49               to                            
172.10               -40.61               m                             
173.24               -41.61               e                             
173.81               -42.13               you're                        
174.19               -42.23               not                           
174.57               -42.52               livin                         
175.33               -42.89               till                          
175.52               -42.87               you're                        
175.90               -42.92               livin                         
177.61               -44.42               living                        
177.99               -44.41               for                           
178.18               -44.43               me                            
179.89               -45.93               this                          
180.46               -46.25               is                            
181.03               -46.75               a                             
181.79               -47.46               potential                     
182.93               -48.21               breakup                       
184.07               -48.79               song                          
184.83               -49.46               our                           
185.21               -49.77               album                         
185.97               -50.13               needs                         
186.54               -50.49               just                          
187.11               -50.71               one                           
187.87               -51.29               oh                            
188.25               -51.62               baby                          
188.82               -51.96               please                        
189.77               -52.58               please                        
190.53               -53.18               tell                          
191.10               -53.54               me                            
192.05               -54.28               this                          
192.62               -54.74               is                            
193.19               -55.12               a                             
193.95               -55.74               potential                     
195.09               -56.44               breakup                       
196.23               -57.35               song                          
196.99               -57.99               please                        
197.37               -58.12               just                          
197.75               -58.29               admit                         
198.69               -59.10               you're                        
199.26               -59.57               wrong                         
200.02               -60.10               which                         
200.40               -60.39               will                          
200.59               -60.48               it                            
200.97               -60.80               be                            
202.49               -62.20               which                         
202.68               -62.25               will                          
203.06               -62.44               it                            
203.44               -62.59               be                            

                    
                    
                             
id: 85efa060214a405c9e58795a6c968792 url: Z4q_MZ7CRvI                                   
PCO: 0.6811          AAE: 0.2338                                        
                                                                        
gt_time              time_dif             word                          
0.12                 0.49                 a                             
0.37                 0.31                 long                          
2.20                 0.31                 ago                           
12.62                0.36                 knew                          
89.45                -2.31                did                           
90.87                0.34                 of                            
102.12               0.30                 in                            
107.28               0.36                 and                           
115.62               0.41                 in                            
119.78               0.42                 in                            
216.78               -1.06                the                           
217.12               -0.32                music                         
242.70               0.54                 in                            
242.87               0.44                 a                             
243.03               0.46                 summer                        
243.62               0.32                 swelter                       
249.20               0.31                 high                          
249.62               0.52                 and                           
249.95               0.42                 falling                       
250.45               1.45                 faaaaaast                     
260.45               -0.30                with                          
263.12               0.42                 in                            
266.87               0.41                 the                           
267.03               0.43                 halftime                      
267.70               0.87                 air                           
268.37               0.46                 was                           
269.03               0.47                 sweet                         
269.45               0.49                 perfume                       
270.78               0.55                 sergeants                     
271.87               0.45                 played                        
272.28               0.35                 a                             
273.03               0.53                 tuune                         
278.12               0.35                 never                         
285.95               0.55                 refused                       
286.62               0.56                 to                            
286.87               0.54                 yiield                        
293.28               -0.72                the                           
308.45               0.32                 singing                       
317.87               0.35                 and                           
319.53               0.40                 in                            
321.45               0.48                 generation                    
323.45               0.41                 in                            
323.78               0.33                 space                         
325.45               0.45                 left                          
325.78               0.51                 to                            
326.12               0.39                 start                         
326.62               0.75                 again                         
329.12               0.31                 so                            
329.37               0.32                 come                          
329.53               0.41                 on                            
330.03               0.40                 jack                          
330.28               0.52                 be                            
330.53               0.50                 nimble                        
331.53               0.38                 jack                          
331.78               0.55                 be                            
332.12               0.43                 quick                         
333.62               0.43                 flash                         
334.20               0.48                 sat                           
334.45               0.48                 on                            
334.70               0.47                 a                             
334.95               0.42                 candlestick                   
337.62               0.34                 fire                          
337.87               0.71                 is                            
338.12               0.53                 the                           
338.37               0.44                 devil's                       
339.12               0.39                 only                          
339.87               0.48                 friiiend                      
354.95               0.42                 satans                        
355.53               0.48                 speell                        
356.95               0.41                 as                            
357.20               0.35                 the                           
357.95               0.43                 climbed                       
358.37               0.48                 high                          
358.78               0.79                 into                          
359.70               0.45                 the                           
359.95               0.41                 night                         
361.28               0.37                 llight                        
361.78               0.34                 the                           
364.78               0.36                 satan                         
365.45               0.34                 laughing                      
366.20               0.47                 with                          
369.53               -0.91                the                           
373.87               0.35                 were                          
374.12               0.31                 singing                       
375.70               0.47                 bye                           
376.12               0.49                 miss                          
376.37               0.57                 american                      
377.28               0.42                 pie                           
378.12               0.42                 my                            
378.37               0.40                 chevy                         
378.78               0.45                 to                            
378.95               0.52                 the                           
379.20               0.48                 levee                         
379.78               0.33                 but                           
379.95               0.38                 the                           
380.12               0.40                 levee                         
380.62               0.36                 was                           
380.87               0.34                 dry                           
382.62               0.31                 boys                          
383.03               0.36                 were                          
383.70               0.32                 whiskey                       
384.12               0.44                 and                           
384.28               0.38                 rye                           
384.78               0.53                 singing                       
385.28               0.48                 this                          
385.53               0.48                 will                          
385.78               0.39                 be                            
386.03               0.35                 the                           
386.20               0.30                 day                           
386.53               0.41                 that                          
386.78               0.37                 i                             
387.20               0.32                 die                           
389.37               0.32                 will                          
390.87               0.35                 die                           
395.12               0.46                 i                             
395.28               0.51                 met                           
395.53               0.40                 a                             
396.12               0.46                 who                           
396.53               0.46                 sang                          
396.87               0.55                 the                           
397.12               0.44                 blues                         
398.53               0.44                 and                           
398.78               0.30                 i                             
399.03               0.47                 asked                         
399.37               0.56                 her                           
399.62               0.42                 for                           
399.95               0.48                 some                          
400.53               0.55                 happy                         
401.12               0.32                 news                          
402.53               0.59                 she                           
402.78               0.51                 just                          
403.03               0.65                 smiiled                       
403.95               0.62                 and                           
404.28               0.59                 turned                        
404.70               0.68                 away                          
407.37               0.31                 i                             
407.62               0.32                 went                          
407.87               0.35                 doown                         
408.28               0.42                 to                            
408.53               0.42                 the                           
408.78               0.40                 sacred                        
409.45               0.41                 store                         
410.37               0.33                 where                         
410.87               0.41                 heard                         
411.20               0.40                 the                           
411.37               0.37                 music                         
412.28               0.32                 years                         
412.70               0.57                 before                        
414.12               0.36                 but                           
414.37               0.32                 the                           
415.62               0.44                 said                          
415.87               0.45                 the                           
416.12               0.36                 music                         
418.03               0.30                 wouldn't                      
418.45               0.37                 plaaaay                       
422.37               0.47                 in                            
422.62               0.41                 the                           
422.87               0.53                 streets                       
423.53               0.56                 the                           
423.78               0.57                 children                      
424.53               0.61                 screamed                      
426.28               0.50                 the                           
426.45               0.50                 lovers                        
426.95               0.58                 cried                         
427.53               0.76                 and                           
427.78               0.63                 the                           
428.03               0.57                 poets                         
428.62               0.40                 dreamed                       
429.78               0.44                 but                           
430.03               0.38                 not                           
430.20               0.40                 a                             
430.37               0.39                 word                          
431.12               0.48                 was                           
431.45               0.56                 spoken                        
433.53               0.31                 the                           
434.45               0.65                 all                           
434.95               0.68                 were                          
435.28               0.58                 brooken                       
438.20               0.36                 and                           
439.28               0.44                 i                             
439.62               0.34                 admire                        
440.62               0.36                 most                          
441.95               0.44                 the                           
442.20               0.38                 father                        
442.70               0.46                 son                           
443.03               0.31                 and                           
443.62               0.38                 the                           
445.87               0.38                 they                          
446.12               0.36                 caught                        
446.45               0.38                 the                           
447.03               0.47                 train                         
447.53               0.62                 for                           
448.53               0.50                 the                           
448.78               0.41                 coast                         
449.87               0.46                 the                           
450.12               0.35                 day                           
451.62               0.64                 the                           
451.87               0.60                 music                         
454.45               0.64                 died                          
457.20               0.35                 and                           
457.62               0.40                 were                          
457.78               0.44                 singing                       
459.78               0.32                 bye                           
460.78               0.79                 bye                           
461.37               0.95                 miss                          
461.78               1.02                 american                      
463.37               0.71                 pie                           
464.62               0.46                 drove                         
465.03               0.41                 my                            
465.45               0.32                 chevy                         
466.03               0.46                 to                            
466.37               0.50                 the                           
466.62               0.55                 levee                         
467.37               0.49                 but                           
467.53               0.70                 the                           
467.78               0.75                 levee                         
468.53               0.74                 was                           
468.87               0.74                 dry                           
470.62               0.36                 them                          
470.95               0.37                 good                          
471.37               0.33                 old                           
471.70               0.64                 boys                          
472.45               0.64                 were                          
472.87               0.47                 drinkin                       
473.45               0.56                 whiskey                       
474.12               0.64                 and                           
474.45               0.61                 rye                           
475.37               0.67                 singing                       
476.03               0.65                 this                          
476.37               0.69                 will                          
476.70               0.61                 be                            
477.03               0.60                 the                           
477.28               0.49                 day                           
477.70               0.61                 that                          
477.95               0.50                 i                             
478.62               0.53                 die                           
481.45               0.39                 this                          
481.78               0.52                 will                          
482.12               0.35                 be                            
482.37               0.38                 the                           
482.62               0.31                 day                           
483.03               0.38                 that                          
484.12               0.32                 die                           
486.78               0.30                 they                          
487.12               0.53                 were                          
487.45               0.47                 singing                       
488.62               0.54                 bye                           
489.62               0.81                 bye                           
490.20               0.81                 miss                          
490.62               0.84                 american                      
491.95               0.52                 pie                           
493.28               0.40                 my                            
493.53               0.43                 chevy                         
493.95               0.61                 to                            
494.20               0.67                 the                           
494.37               0.80                 levee                         
495.28               0.46                 but                           
495.53               0.54                 the                           
495.78               0.54                 levee                         
496.28               0.65                 was                           
496.53               0.68                 dry                           
497.95               0.40                 them                          
498.28               0.39                 good                          
498.62               0.38                 old                           
498.95               0.56                 boys                          
499.53               0.60                 were                          
499.87               0.50                 drinkin                       
500.45               0.52                 whiskey                       
501.12               0.57                 and                           
501.37               0.53                 rye                           
502.20               0.58                 singing                       
502.87               0.52                 this                          
503.20               0.67                 will                          
503.45               0.56                 be                            
503.70               0.62                 the                           
503.95               0.50                 day                           
504.20               0.74                 that                          
504.45               0.86                 i                             
504.87               0.66                 die                           

                    
                    
                             
id: 23282ddb9d274365b21d301ecb2d93fa url: MFH_u7rDFBw                                   
PCO: 0.7000          AAE: 1.2486                                        
                                                                        
gt_time              time_dif             word                          
50.37                0.61                 is                            
50.85                1.20                 overdue                       
68.25                0.36                 leaders                       
69.69                0.61                 down                          
76.77                0.94                 underground                   
85.65                0.32                 increasing                    
90.21                0.54                 and                           
105.45               0.67                 and                           
106.17               0.56                 bereft                        
110.01               0.57                 is                            
111.69               2.44                 whoa                          
126.69               -12.32               aim                           
127.89               -12.76               shoot                         
129.81               -11.10               kill                          
130.29               -8.31                your                          
130.53               -8.36                leaders                       
141.81               -15.32               oppose                        
167.97               0.61                 and                           
183.21               0.60                 and                           
183.93               0.67                 bereft                        
186.09               -0.38                assassin                      
187.77               0.54                 is                            
189.45               2.02                 whoa                          
191.61               11.08                go                            

                    
                    
                             
id: ea744f099acc43b8952c703c82083436 url: 50rlHVe6g9Q                                   
PCO: 0.7143          AAE: 0.3079                                        
                                                                        
gt_time              time_dif             word                          
23.63                0.33                 wake                          
26.62                0.33                 from                          
33.47                -0.48                of                            
35.15                0.31                 your                          
42.93                0.33                 escape                        
47.10                0.45                 escape                        
58.36                0.49                 and                           
62.85                0.31                 before                        
64.78                0.30                 your                          
86.87                0.57                 breathe                       
120.04               0.36                 i                             
122.04               0.32                 this                          
125.21               0.35                 alone                         
141.08               0.55                 us                            
141.46               0.38                 a                             
145.81               0.34                 song                          
147.62               0.35                 to                            
149.61               0.63                 us                            
157.02               0.33                 such                          
161.50               0.36                 a                             
169.96               0.48                 you                           
173.76               0.45                 laugh                         
181.85               2.64                 laugh                         
193.74               -1.77                wisdom                        
209.17               0.37                 in                            
220.38               0.31                 you                           
232.14               0.34                 we                            
235.69               -0.47                that                          
239.55               -0.40                that                          
239.92               0.39                 you                           

                    
                    
                             
id: 37f510721758466590fe2d1a48e74353 url: p_6GYfSea5Y                                   
PCO: 0.5792          AAE: 0.5222                                        
                                                                        
gt_time              time_dif             word                          
38.12                1.03                 in                            
43.74                0.44                 stands                        
44.62                0.31                 still                         
47.49                0.36                 or                            
47.87                0.31                 moves                         
49.24                0.33                 at                            
53.87                0.33                 let                           
54.12                0.42                 the                           
54.37                0.34                 mor                           
55.99                0.38                 soon                          
62.87                3.14                 here                          
65.74                0.36                 inyour                        
66.12                0.31                 fovou                         
66.74                0.31                 rite                          
67.12                0.33                 dark                          
71.12                0.63                 favou                         
71.49                0.39                 rite                          
75.62                0.33                 your                          
76.49                0.36                 rite                          
80.49                0.31                 your                          
81.74                0.36                 slave                         
104.12               1.02                 in                            
104.87               0.38                 yo                            
105.74               0.44                 room                          
108.62               0.30                 where                         
108.87               0.40                 souls                         
109.87               0.31                 dis                           
110.24               1.60                 ap                            
110.62               2.11                 pear                          
113.49               0.35                 ly                            
113.74               0.40                 you                           
114.87               0.51                 ex                            
115.24               0.64                 ist                           
120.49               0.36                 to                            
120.87               0.33                 your                          
121.62               0.40                 chair                         
127.24               0.37                 leave                         
127.99               0.43                 ly                            
131.87               0.34                 your                          
133.62               0.40                 cence                         
136.74               0.34                 your                          
136.99               0.39                 favou                         
137.62               0.37                 rite                          
137.99               0.35                 prize                         
141.99               0.32                 favou                         
142.49               0.37                 rite                          
142.87               0.37                 smile                         
146.87               0.32                 favou                         
147.74               0.37                 slave                         
153.74               0.34                 your                          
155.74               0.40                 ing                           
157.87               0.32                 fee                           
158.24               0.57                 with                          
158.49               0.44                 your                          
158.74               0.56                 skin                          
165.62               0.37                 ing                           
165.99               0.32                 your                          
166.24               0.35                 breath                        
167.62               0.37                 feel                          
167.87               0.42                 ing                           
168.62               0.51                 skin                          
172.87               0.34                 ing                           
173.37               0.31                 your                          
173.49               0.35                 words                         
175.99               0.38                 breath                        
177.37               0.42                 feel                          
177.74               0.32                 ing                           
177.99               0.30                 with                          
178.24               0.36                 your                          
178.49               0.43                 skin                          
181.62               1.67                 behere                        
219.24               0.94                 in                            
219.99               0.31                 yo                            
220.37               0.65                 ur                            
220.74               0.32                 room                          
223.87               0.40                 your                          
225.74               1.31                 eyes                          
230.74               0.52                 a                             
236.37               0.49                 down                          
237.12               0.46                 soon                          
248.24               0.31                 pass                          
248.99               0.40                 ion                           
252.12               1.27                 favou                         
252.74               2.22                 rite                          
253.12               2.71                 game                          
261.62               -1.82                your                          
261.87               -1.49                favou                         
262.62               -0.66                rite                          
262.87               0.46                 slave                         
270.49               0.31                 liv                           
273.99               0.43                 skin                          
276.87               0.32                 behere                        
278.12               0.32                 ing                           
280.24               0.33                 liv                           
283.74               0.45                 skin                          
291.24               0.31                 breath                        
292.49               0.36                 feel                          
293.62               0.35                 skin                          
296.49               0.31                 behere                        
298.37               0.36                 words                         
299.87               0.33                 liv                           
301.12               0.33                 breath                        
302.24               0.39                 feel                          
302.62               0.34                 ing                           
303.12               0.33                 your                          
303.37               0.38                 skin                          
304.62               0.34                 will                          
305.12               0.32                 al                            
306.87               41.64                here                          

                    
                    
                             
id: 5ebccbec25784d4bb9fa77cf1c7d6699 url: iDhx2eJVr4M                                   
PCO: 0.6390          AAE: 16.4972                                       
                                                                        
gt_time              time_dif             word                          
42.24                0.37                 yeaah                         
43.37                0.37                 i                             
45.92                0.33                 mind                          
54.83                0.38                 vine                          
62.90                0.44                 live                          
67.28                0.60                 live                          
88.37                -0.49                and                           
90.92                0.72                 in                            
97.43                -0.49                and                           
97.99                0.50                 know                          
98.56                0.30                 it's                          
99.97                0.47                 mind                          
101.81               0.32                 we've                         
102.09               0.32                 been                          
102.38               0.31                 drinking                      
112.00               0.44                 in                            
112.28               0.39                 another                       
115.26               0.32                 can                           
116.10               0.31                 me                            
116.39               0.30                 when                          
117.24               0.31                 turns                         
117.52               0.36                 to                            
121.20               0.39                 and                           
124.17               0.32                 many                          
124.74               0.34                 days                          
125.30               0.35                 must                          
125.59               0.35                 i                             
126.15               0.31                 wonder                        
126.72               0.31                 why                           
128.42               -0.49                and                           
128.98               0.41                 her                           
129.55               0.42                 in                            
133.65               0.41                 we                            
134.22               0.35                 could                         
134.78               0.92                 live                          
135.63               0.35                 together                      
256.06               -114.11              and                           
256.34               -112.11              i                             
256.62               -111.03              know                          
257.19               -109.46              it's                          
257.47               -107.93              on                            
258.04               -107.36              your                          
258.60               -105.86              mind                          
260.59               -104.94              we've                         
260.87               -103.66              been                          
261.15               -101.49              drinking                      
262.00               -100.17              on                            
262.57               -99.49               the                           
263.13               -99.77               wine                          
265.11               -97.69               that                          
265.40               -97.35               we                            
265.68               -94.43               drank                         
266.25               -90.75               from                          
266.53               -87.22               the                           
266.81               -87.06               serpents                      
267.66               -83.55               vine                          
269.50               -81.14               now                           
269.78               -80.35               we                            
270.07               -78.85               live                          
270.63               -76.91               in                            
270.92               -77.12               another                       
272.05               -74.37               time                          
274.45               -74.41               we                            
275.02               -74.49               could                         
275.59               -70.20               live                          
276.43               -70.68               together                      
278.84               -72.16               we                            
279.41               -71.80               could                         
279.97               -72.18               live                          
280.82               -70.19               together                      
283.23               -71.34               we                            
283.79               -71.33               could                         
284.36               -71.62               live                          
285.21               -71.47               together                      

                    
                    
                             
id: 1673f1e942c64cfd89d30fcfdc3106ec url: oiBr33_FCAA                                   
PCO: 0.5242          AAE: 0.4438                                        
                                                                        
gt_time              time_dif             word                          
53.14                -0.95                the                           
85.26                -0.33                love                          
93.54                -0.35                daddy                         
107.40               -0.37                why                           
111.97               -2.10                and                           
112.14               -0.48                if                            
112.30               -0.53                you've                        
112.47               -0.40                got                           
113.15               -0.40                love                          
113.99               -0.41                then                          
114.16               -0.44                i'll                          
125.15               -0.33                your                          
129.38               -0.47                i've                          
130.39               -0.42                than                          
131.07               -0.42                need                          
133.10               -0.43                when                          
133.43               -0.42                your                          
133.77               -0.45                love                          
140.19               -0.47                if                            
